Date;AIRTEMP [C];GLOBALRAD [Wm2];HR [percent];Mouillure_feuil;Mouillure_feuil_thres;Num;PR_start;Pressure;RAIN [mm];TGr_10;TGr_20;TGr_5;TGr_50;TMax;TMin;Tair_5;no_data;no_data2;wind_direction;wind_speed
2024-01-07 12:00:00;-9.7;nan;78.0;nan;nan;9999.0;1200.0;98.23;0.2;0.14;nan;nan;nan;-9.4;-9.9;nan;nan;nan;116.0;10.6
2024-01-07 13:00:00;-9.4;nan;83.0;nan;nan;9999.0;1300.0;98.14;0.2;0.13;nan;nan;nan;-9.2;-9.5;nan;nan;nan;105.0;9.9
2024-01-07 14:00:00;-9.0;nan;84.0;nan;nan;9999.0;1400.0;98.09;0.5;0.14;nan;nan;nan;-8.7;-9.3;nan;nan;nan;118.0;10.3
2024-01-07 15:00:00;-8.5;nan;79.0;nan;nan;9999.0;1500.0;98.1;0.0;0.13;nan;nan;nan;-8.4;-8.7;nan;nan;nan;88.0;8.4
2024-01-07 16:00:00;-8.5;nan;82.0;nan;nan;9999.0;1600.0;98.12;0.0;0.14;nan;nan;nan;-8.4;-8.8;nan;nan;nan;106.0;7.2
2024-01-07 17:00:00;-8.9;nan;82.0;nan;nan;9999.0;1700.0;98.12;0.2;0.14;nan;nan;nan;-8.8;-8.9;nan;nan;nan;86.0;6.0
2024-01-07 18:00:00;-9.2;nan;84.0;nan;nan;9999.0;1800.0;98.17;0.3;0.14;nan;nan;nan;-8.9;-9.4;nan;nan;nan;88.0;4.1
2024-01-07 19:00:00;-9.3;nan;82.0;nan;nan;9999.0;1900.0;98.22;0.0;0.14;nan;nan;nan;-9.2;-9.4;nan;nan;nan;106.0;4.3
2024-01-07 20:00:00;-9.3;nan;85.0;nan;nan;9999.0;2000.0;98.27;0.2;0.14;nan;nan;nan;-9.2;-9.4;nan;nan;nan;90.0;3.6
2024-01-07 21:00:00;-9.5;nan;86.0;nan;nan;9999.0;2100.0;98.3;0.0;0.14;nan;nan;nan;-9.4;-9.7;nan;nan;nan;137.0;4.2
2024-01-07 22:00:00;-9.7;nan;87.0;nan;nan;9999.0;2200.0;98.34;0.0;0.14;nan;nan;nan;-9.6;-10.0;nan;nan;nan;212.0;0.4
2024-01-07 23:00:00;-9.8;nan;89.0;nan;nan;9999.0;2300.0;98.38;0.0;0.14;nan;nan;nan;-9.6;-10.1;nan;nan;nan;130.0;0.5
2024-01-08 00:00:00;-9.8;nan;89.0;nan;nan;9999.0;0.0;98.44;0.3;0.14;nan;nan;nan;-9.7;-9.9;nan;nan;nan;112.0;0.0
2024-01-08 01:00:00;-9.8;nan;89.0;nan;nan;9999.0;100.0;98.49;0.2;0.15;nan;nan;nan;-9.6;-10.0;nan;nan;nan;299.0;3.7
2024-01-08 02:00:00;-9.9;nan;89.0;nan;nan;9999.0;200.0;98.59;0.0;0.15;nan;nan;nan;-9.8;-10.0;nan;nan;nan;317.0;3.9
2024-01-08 03:00:00;-9.9;nan;89.0;nan;nan;9999.0;300.0;98.67;0.2;0.16;nan;nan;nan;-9.8;-9.9;nan;nan;nan;303.0;1.2
2024-01-08 04:00:00;-9.9;nan;88.0;nan;nan;9999.0;400.0;98.76;0.0;0.16;nan;nan;nan;-9.8;-10.1;nan;nan;nan;316.0;2.1
2024-01-08 05:00:00;-9.8;nan;88.0;nan;nan;9999.0;500.0;98.83;0.0;0.16;nan;nan;nan;-9.7;-9.8;nan;nan;nan;269.0;1.1
2024-01-08 06:00:00;-9.5;nan;84.0;nan;nan;9999.0;600.0;98.95;0.0;0.16;nan;nan;nan;-9.4;-9.7;nan;nan;nan;288.0;4.3
2024-01-08 07:00:00;-10.0;nan;87.0;nan;nan;9999.0;700.0;99.05;0.0;0.16;nan;nan;nan;-9.4;-10.5;nan;nan;nan;297.0;2.1
2024-01-08 08:00:00;-10.7;nan;86.0;nan;nan;9999.0;800.0;99.18;0.2;0.16;nan;nan;nan;-10.0;-11.2;nan;nan;nan;357.0;0.9
2024-01-08 09:00:00;-9.9;nan;80.0;nan;nan;9999.0;900.0;99.29;0.0;0.16;nan;nan;nan;-9.0;-10.4;nan;nan;nan;252.0;2.2
2024-01-08 10:00:00;-8.1;nan;77.0;nan;nan;9999.0;1000.0;99.37;0.0;0.15;nan;nan;nan;-7.7;-9.0;nan;nan;nan;259.0;3.3
2024-01-08 11:00:00;-7.4;nan;73.0;nan;nan;9999.0;1100.0;99.39;0.0;0.15;nan;nan;nan;-6.9;-7.8;nan;nan;nan;298.0;11.4
2024-01-08 12:00:00;-6.5;nan;67.0;nan;nan;9999.0;1200.0;99.41;0.0;0.16;nan;nan;nan;-6.1;-7.1;nan;nan;nan;297.0;12.0
2024-01-08 13:00:00;-5.7;nan;65.0;nan;nan;9999.0;1300.0;99.41;0.0;0.16;nan;nan;nan;-5.0;-6.2;nan;nan;nan;305.0;6.0
2024-01-08 14:00:00;-5.1;nan;65.0;nan;nan;9999.0;1400.0;99.45;0.0;0.16;nan;nan;nan;-4.6;-5.4;nan;nan;nan;292.0;7.2
2024-01-08 15:00:00;-5.2;nan;70.0;nan;nan;9999.0;1500.0;99.52;0.0;0.16;nan;nan;nan;-4.9;-5.5;nan;nan;nan;293.0;8.4
2024-01-08 16:00:00;-6.0;nan;76.0;nan;nan;9999.0;1600.0;99.62;0.0;0.15;nan;nan;nan;-5.5;-6.5;nan;nan;nan;285.0;3.5
2024-01-08 17:00:00;-7.1;nan;80.0;nan;nan;9999.0;1700.0;99.67;0.0;0.15;nan;nan;nan;-6.5;-7.8;nan;nan;nan;311.0;2.8
2024-01-08 18:00:00;-7.7;nan;83.0;nan;nan;9999.0;1800.0;99.75;0.0;0.15;nan;nan;nan;-7.3;-8.4;nan;nan;nan;272.0;2.3
2024-01-08 19:00:00;-8.3;nan;87.0;nan;nan;9999.0;1900.0;99.81;0.0;0.14;nan;nan;nan;-7.4;-9.1;nan;nan;nan;272.0;3.8
2024-01-08 20:00:00;-7.4;nan;88.0;nan;nan;9999.0;2000.0;99.85;0.0;0.14;nan;nan;nan;-6.7;-8.2;nan;nan;nan;249.0;2.3
2024-01-08 21:00:00;-6.6;nan;89.0;nan;nan;9999.0;2100.0;99.88;0.0;0.14;nan;nan;nan;-6.4;-6.8;nan;nan;nan;253.0;1.5
2024-01-08 22:00:00;-6.3;nan;86.0;nan;nan;9999.0;2200.0;99.89;0.0;0.14;nan;nan;nan;-6.1;-6.4;nan;nan;nan;282.0;4.5
2024-01-08 23:00:00;-6.4;nan;82.0;nan;nan;9999.0;2300.0;99.89;0.0;0.14;nan;nan;nan;-6.1;-6.9;nan;nan;nan;309.0;4.2
2024-01-09 00:00:00;-7.8;nan;77.0;nan;nan;9999.0;0.0;99.88;0.0;0.13;nan;nan;nan;-6.9;-8.5;nan;nan;nan;246.0;4.1
2024-01-09 01:00:00;-9.4;nan;80.0;nan;nan;9999.0;100.0;99.93;0.0;0.13;nan;nan;nan;-8.5;-10.7;nan;nan;nan;262.0;2.1
2024-01-09 02:00:00;-10.2;nan;80.0;nan;nan;9999.0;200.0;100.01;0.0;0.12;nan;nan;nan;-9.8;-10.7;nan;nan;nan;228.0;4.5
2024-01-09 03:00:00;-10.9;nan;80.0;nan;nan;9999.0;300.0;100.06;0.0;0.12;nan;nan;nan;-10.3;-11.6;nan;nan;nan;254.0;3.5
2024-01-09 04:00:00;-11.3;nan;81.0;nan;nan;9999.0;400.0;100.06;0.0;0.12;nan;nan;nan;-10.6;-12.5;nan;nan;nan;202.0;1.5
2024-01-09 05:00:00;-13.2;nan;87.0;nan;nan;9999.0;500.0;100.04;0.0;0.12;nan;nan;nan;-12.2;-13.9;nan;nan;nan;231.0;2.0
2024-01-09 06:00:00;-13.8;nan;88.0;nan;nan;9999.0;600.0;100.08;0.0;0.11;nan;nan;nan;-12.4;-14.7;nan;nan;nan;200.0;0.1
2024-01-09 07:00:00;-15.1;nan;89.0;nan;nan;9999.0;700.0;100.04;0.0;0.1;nan;nan;nan;-14.4;-15.8;nan;nan;nan;204.0;2.2
2024-01-09 08:00:00;-15.5;nan;87.0;nan;nan;9999.0;800.0;100.09;0.0;0.1;nan;nan;nan;-14.4;-16.2;nan;nan;nan;184.0;3.9
2024-01-09 09:00:00;-14.7;nan;87.0;nan;nan;9999.0;900.0;100.04;0.0;0.1;nan;nan;nan;-14.0;-15.5;nan;nan;nan;179.0;2.2
2024-01-09 10:00:00;-13.3;nan;83.0;nan;nan;9999.0;1000.0;99.93;0.0;0.1;nan;nan;nan;-12.1;-14.1;nan;nan;nan;147.0;2.8
2024-01-09 11:00:00;-11.4;nan;82.0;nan;nan;9999.0;1100.0;99.82;0.0;0.1;nan;nan;nan;-10.9;-12.2;nan;nan;nan;136.0;5.2
2024-01-09 12:00:00;-10.4;nan;80.0;nan;nan;9999.0;1200.0;99.69;0.0;0.1;nan;nan;nan;-9.4;-11.0;nan;nan;nan;134.0;2.5
2024-01-09 13:00:00;-8.6;nan;78.0;nan;nan;9999.0;1300.0;99.59;0.0;0.11;nan;nan;nan;-7.8;-9.4;nan;nan;nan;138.0;5.4
2024-01-09 14:00:00;-7.2;nan;77.0;nan;nan;9999.0;1400.0;99.56;0.0;0.11;nan;nan;nan;-6.7;-7.8;nan;nan;nan;152.0;3.0
2024-01-09 15:00:00;-6.1;nan;74.0;nan;nan;9999.0;1500.0;99.43;0.0;0.11;nan;nan;nan;-5.6;-6.7;nan;nan;nan;132.0;1.2
2024-01-09 16:00:00;-5.4;nan;71.0;nan;nan;9999.0;1600.0;99.29;0.0;0.11;nan;nan;nan;-5.0;-5.7;nan;nan;nan;131.0;12.4
2024-01-09 17:00:00;-5.1;nan;73.0;nan;nan;9999.0;1700.0;99.09;0.0;0.11;nan;nan;nan;-5.0;-5.2;nan;nan;nan;131.0;10.8
2024-01-09 18:00:00;-5.1;nan;77.0;nan;nan;9999.0;1800.0;99.02;0.0;0.12;nan;nan;nan;-4.9;-5.2;nan;nan;nan;149.0;8.0
2024-01-09 19:00:00;-4.9;nan;79.0;nan;nan;9999.0;1900.0;98.92;0.0;0.12;nan;nan;nan;-4.6;-5.1;nan;nan;nan;148.0;8.5
2024-01-09 20:00:00;-4.4;nan;91.0;nan;nan;9999.0;2000.0;98.81;0.0;0.12;nan;nan;nan;-4.2;-4.7;nan;nan;nan;134.0;11.0
2024-01-09 21:00:00;-4.6;nan;92.0;nan;nan;9999.0;2100.0;98.56;0.9;0.11;nan;nan;nan;-4.5;-4.6;nan;nan;nan;128.0;11.5
2024-01-09 22:00:00;-4.2;nan;88.0;nan;nan;9999.0;2200.0;98.42;0.2;0.11;nan;nan;nan;-4.0;-4.5;nan;nan;nan;126.0;15.9
2024-01-09 23:00:00;-4.3;nan;95.0;nan;nan;9999.0;2300.0;98.18;1.2;0.11;nan;nan;nan;-4.2;-4.3;nan;nan;nan;133.0;20.3
2024-01-10 00:00:00;-4.2;nan;96.0;nan;nan;9999.0;0.0;97.81;3.4;0.11;nan;nan;nan;-4.0;-4.2;nan;nan;nan;123.0;28.2
2024-01-10 01:00:00;-3.5;nan;84.0;nan;nan;9999.0;100.0;97.53;0.3;0.11;nan;nan;nan;-2.7;-4.0;nan;nan;nan;129.0;26.2
2024-01-10 02:00:00;-2.0;nan;82.0;nan;nan;9999.0;200.0;97.27;0.0;0.11;nan;nan;nan;-1.6;-2.7;nan;nan;nan;128.0;33.1
2024-01-10 03:00:00;-1.4;nan;85.0;nan;nan;9999.0;300.0;97.04;0.2;0.11;nan;nan;nan;-1.2;-1.6;nan;nan;nan;132.0;26.3
2024-01-10 04:00:00;-1.0;nan;86.0;nan;nan;9999.0;400.0;96.74;0.2;0.11;nan;nan;nan;-0.7;-1.3;nan;nan;nan;133.0;25.9
2024-01-10 05:00:00;-0.4;nan;81.0;nan;nan;9999.0;500.0;96.44;0.0;0.11;nan;nan;nan;0.2;-0.8;nan;nan;nan;131.0;30.4
2024-01-10 06:00:00;0.6;nan;83.0;nan;nan;9999.0;600.0;96.25;0.0;0.11;nan;nan;nan;0.9;0.2;nan;nan;nan;130.0;30.7
2024-01-10 07:00:00;1.3;nan;78.0;nan;nan;9999.0;700.0;95.87;0.0;0.11;nan;nan;nan;1.9;0.9;nan;nan;nan;122.0;28.0
2024-01-10 08:00:00;2.1;nan;76.0;nan;nan;9999.0;800.0;95.71;0.0;0.11;nan;nan;nan;2.4;1.8;nan;nan;nan;125.0;23.6
2024-01-10 09:00:00;2.6;nan;82.0;nan;nan;9999.0;900.0;95.45;0.2;0.11;nan;nan;nan;2.9;2.4;nan;nan;nan;126.0;25.0
2024-01-10 10:00:00;3.1;nan;83.0;nan;nan;9999.0;1000.0;95.23;0.0;0.12;nan;nan;nan;3.4;2.7;nan;nan;nan;133.0;22.2
2024-01-10 11:00:00;3.2;nan;90.0;nan;nan;9999.0;1100.0;95.26;3.8;0.12;nan;nan;nan;3.7;2.3;nan;nan;nan;216.0;5.8
2024-01-10 12:00:00;1.1;nan;98.0;nan;nan;9999.0;1200.0;95.16;3.8;0.12;nan;nan;nan;2.3;0.6;nan;nan;nan;330.0;6.3
2024-01-10 13:00:00;1.0;nan;97.0;nan;nan;9999.0;1300.0;95.16;0.3;0.13;nan;nan;nan;1.3;0.7;nan;nan;nan;177.0;4.3
2024-01-10 14:00:00;1.1;nan;98.0;nan;nan;9999.0;1400.0;95.28;0.8;0.13;nan;nan;nan;1.3;1.0;nan;nan;nan;149.0;0.0
2024-01-10 15:00:00;1.5;nan;94.0;nan;nan;9999.0;1500.0;95.46;0.5;0.14;nan;nan;nan;1.9;1.1;nan;nan;nan;195.0;3.7
2024-01-10 16:00:00;2.5;nan;86.0;nan;nan;9999.0;1600.0;95.63;0.0;0.14;nan;nan;nan;3.0;1.8;nan;nan;nan;266.0;7.5
2024-01-10 17:00:00;3.0;nan;84.0;nan;nan;9999.0;1700.0;95.73;0.0;0.14;nan;nan;nan;3.1;2.9;nan;nan;nan;228.0;5.3
2024-01-10 18:00:00;3.1;nan;83.0;nan;nan;9999.0;1800.0;95.83;0.0;0.15;nan;nan;nan;3.2;2.9;nan;nan;nan;233.0;6.5
2024-01-10 19:00:00;3.0;nan;80.0;nan;nan;9999.0;1900.0;95.97;0.0;0.15;nan;nan;nan;3.1;2.8;nan;nan;nan;229.0;6.0
2024-01-10 20:00:00;2.7;nan;82.0;nan;nan;9999.0;2000.0;96.09;0.0;0.15;nan;nan;nan;3.0;2.0;nan;nan;nan;201.0;3.0
2024-01-10 21:00:00;2.0;nan;81.0;nan;nan;9999.0;2100.0;96.19;0.0;0.15;nan;nan;nan;2.3;1.8;nan;nan;nan;231.0;5.8
2024-01-10 22:00:00;1.9;nan;80.0;nan;nan;9999.0;2200.0;96.31;0.2;0.16;nan;nan;nan;2.0;1.8;nan;nan;nan;253.0;5.9
2024-01-10 23:00:00;1.7;nan;83.0;nan;nan;9999.0;2300.0;96.4;0.0;0.16;nan;nan;nan;2.0;1.3;nan;nan;nan;233.0;9.8
2024-01-11 00:00:00;1.2;nan;81.0;nan;nan;9999.0;0.0;96.49;0.0;0.16;nan;nan;nan;1.3;1.0;nan;nan;nan;243.0;6.5
2024-01-11 01:00:00;0.7;nan;84.0;nan;nan;9999.0;100.0;96.58;0.0;0.17;nan;nan;nan;1.0;0.4;nan;nan;nan;217.0;8.1
2024-01-11 02:00:00;0.3;nan;82.0;nan;nan;9999.0;200.0;96.76;0.0;0.18;nan;nan;nan;0.4;0.2;nan;nan;nan;233.0;7.3
2024-01-11 03:00:00;-0.1;nan;75.0;nan;nan;9999.0;300.0;96.89;0.0;0.18;nan;nan;nan;0.2;-0.5;nan;nan;nan;231.0;12.5
2024-01-11 04:00:00;-1.1;nan;79.0;nan;nan;9999.0;400.0;96.99;0.0;0.18;nan;nan;nan;-0.5;-1.7;nan;nan;nan;230.0;9.6
2024-01-11 05:00:00;-2.1;nan;79.0;nan;nan;9999.0;500.0;97.11;0.0;0.19;nan;nan;nan;-1.7;-2.5;nan;nan;nan;244.0;7.8
2024-01-11 06:00:00;-2.9;nan;80.0;nan;nan;9999.0;600.0;97.22;0.0;0.19;nan;nan;nan;-2.5;-3.2;nan;nan;nan;240.0;5.3
2024-01-11 07:00:00;-3.4;nan;75.0;nan;nan;9999.0;700.0;97.34;0.0;0.19;nan;nan;nan;-3.2;-3.7;nan;nan;nan;252.0;7.4
2024-01-11 08:00:00;-4.0;nan;73.0;nan;nan;9999.0;800.0;97.45;0.0;0.19;nan;nan;nan;-3.7;-4.3;nan;nan;nan;259.0;6.7
2024-01-11 09:00:00;-4.4;nan;75.0;nan;nan;9999.0;900.0;97.56;0.0;0.19;nan;nan;nan;-4.3;-4.6;nan;nan;nan;244.0;5.1
2024-01-11 10:00:00;-4.5;nan;72.0;nan;nan;9999.0;1000.0;97.63;0.0;0.2;nan;nan;nan;-4.4;-4.6;nan;nan;nan;246.0;5.3
2024-01-11 11:00:00;-4.4;nan;65.0;nan;nan;9999.0;1100.0;97.65;0.0;0.2;nan;nan;nan;-4.0;-4.7;nan;nan;nan;240.0;7.9
2024-01-11 12:00:00;-4.2;nan;61.0;nan;nan;9999.0;1200.0;97.61;0.0;0.2;nan;nan;nan;-3.9;-4.5;nan;nan;nan;223.0;7.6
2024-01-11 13:00:00;-4.0;nan;65.0;nan;nan;9999.0;1300.0;97.6;0.0;0.2;nan;nan;nan;-3.4;-4.2;nan;nan;nan;278.0;5.0
2024-01-11 14:00:00;-3.8;nan;61.0;nan;nan;9999.0;1400.0;97.65;0.0;0.2;nan;nan;nan;-3.2;-4.2;nan;nan;nan;227.0;7.1
2024-01-11 15:00:00;-4.0;nan;63.0;nan;nan;9999.0;1500.0;97.75;0.0;0.2;nan;nan;nan;-3.8;-4.2;nan;nan;nan;279.0;2.2
2024-01-11 16:00:00;-4.6;nan;66.0;nan;nan;9999.0;1600.0;97.81;0.0;0.2;nan;nan;nan;-4.2;-4.9;nan;nan;nan;311.0;5.3
2024-01-11 17:00:00;-5.2;nan;69.0;nan;nan;9999.0;1700.0;97.87;0.0;0.2;nan;nan;nan;-4.9;-5.5;nan;nan;nan;310.0;2.6
2024-01-11 18:00:00;-5.6;nan;70.0;nan;nan;9999.0;1800.0;97.93;0.0;0.2;nan;nan;nan;-5.5;-5.9;nan;nan;nan;297.0;5.2
2024-01-11 19:00:00;-6.0;nan;71.0;nan;nan;9999.0;1900.0;98.0;0.0;0.2;nan;nan;nan;-5.9;-6.2;nan;nan;nan;304.0;4.4
2024-01-11 20:00:00;-6.2;nan;72.0;nan;nan;9999.0;2000.0;98.06;0.0;0.2;nan;nan;nan;-6.1;-6.3;nan;nan;nan;292.0;3.6
2024-01-11 21:00:00;-6.5;nan;72.0;nan;nan;9999.0;2100.0;98.11;0.0;0.2;nan;nan;nan;-6.3;-6.6;nan;nan;nan;319.0;2.6
2024-01-11 22:00:00;-6.6;nan;74.0;nan;nan;9999.0;2200.0;98.15;0.0;0.2;nan;nan;nan;-6.5;-6.6;nan;nan;nan;266.0;2.2
2024-01-11 23:00:00;-6.7;nan;80.0;nan;nan;9999.0;2300.0;98.22;0.0;0.2;nan;nan;nan;-6.6;-6.8;nan;nan;nan;272.0;1.6
2024-01-12 00:00:00;-6.7;nan;80.0;nan;nan;9999.0;0.0;98.26;0.0;0.2;nan;nan;nan;-6.7;-6.8;nan;nan;nan;282.0;5.2
2024-01-12 01:00:00;-7.2;nan;77.0;nan;nan;9999.0;100.0;98.38;0.0;0.2;nan;nan;nan;-6.8;-7.4;nan;nan;nan;297.0;3.2
2024-01-12 02:00:00;-8.0;nan;74.0;nan;nan;9999.0;200.0;98.57;0.0;0.19;nan;nan;nan;-7.4;-8.7;nan;nan;nan;296.0;5.0
2024-01-12 03:00:00;-9.3;nan;76.0;nan;nan;9999.0;300.0;98.66;0.0;0.19;nan;nan;nan;-8.7;-9.8;nan;nan;nan;336.0;2.8
2024-01-12 04:00:00;-9.9;nan;75.0;nan;nan;9999.0;400.0;98.73;0.0;0.19;nan;nan;nan;-9.7;-10.1;nan;nan;nan;289.0;2.9
2024-01-12 05:00:00;-10.5;nan;78.0;nan;nan;9999.0;500.0;98.81;0.0;0.19;nan;nan;nan;-10.0;-11.1;nan;nan;nan;275.0;1.9
2024-01-12 06:00:00;-11.4;nan;80.0;nan;nan;9999.0;600.0;98.88;0.0;0.19;nan;nan;nan;-10.9;-11.9;nan;nan;nan;307.0;1.7
2024-01-12 07:00:00;-12.3;nan;84.0;nan;nan;9999.0;700.0;98.97;0.0;0.19;nan;nan;nan;-11.7;-12.9;nan;nan;nan;1.0;1.4
2024-01-12 08:00:00;-12.5;nan;80.0;nan;nan;9999.0;800.0;99.02;0.0;0.18;nan;nan;nan;-11.9;-12.9;nan;nan;nan;192.0;0.8
2024-01-12 09:00:00;-11.1;nan;68.0;nan;nan;9999.0;900.0;99.24;0.0;0.18;nan;nan;nan;-10.3;-11.9;nan;nan;nan;275.0;5.6
2024-01-12 10:00:00;-9.8;nan;63.0;nan;nan;9999.0;1000.0;99.36;0.0;0.18;nan;nan;nan;-9.4;-10.5;nan;nan;nan;316.0;7.0
2024-01-12 11:00:00;-8.4;nan;57.0;nan;nan;9999.0;1100.0;99.33;0.0;0.18;nan;nan;nan;-7.7;-9.5;nan;nan;nan;306.0;6.3
2024-01-12 12:00:00;-6.8;nan;53.0;nan;nan;9999.0;1200.0;99.25;0.0;0.18;nan;nan;nan;-5.4;-7.8;nan;nan;nan;299.0;5.3
2024-01-12 13:00:00;-5.7;nan;50.0;nan;nan;9999.0;1300.0;99.27;0.0;0.18;nan;nan;nan;-4.9;-6.7;nan;nan;nan;271.0;5.3
2024-01-12 14:00:00;-5.0;nan;46.0;nan;nan;9999.0;1400.0;99.27;0.0;0.18;nan;nan;nan;-4.6;-5.3;nan;nan;nan;271.0;4.4
2024-01-12 15:00:00;-4.9;nan;49.0;nan;nan;9999.0;1500.0;99.26;0.0;0.17;nan;nan;nan;-4.4;-5.6;nan;nan;nan;288.0;4.1
2024-01-12 16:00:00;-5.9;nan;53.0;nan;nan;9999.0;1600.0;99.25;0.0;0.17;nan;nan;nan;-5.5;-6.4;nan;nan;nan;248.0;1.7
2024-01-12 17:00:00;-7.4;nan;63.0;nan;nan;9999.0;1700.0;99.36;0.0;0.17;nan;nan;nan;-6.3;-8.6;nan;nan;nan;260.0;1.7
2024-01-12 18:00:00;-9.1;nan;72.0;nan;nan;9999.0;1800.0;99.32;0.0;0.17;nan;nan;nan;-8.1;-11.0;nan;nan;nan;176.0;3.0
2024-01-12 19:00:00;-10.7;nan;73.0;nan;nan;9999.0;1900.0;99.25;0.0;0.17;nan;nan;nan;-9.6;-12.2;nan;nan;nan;259.0;1.5
2024-01-12 20:00:00;-12.1;nan;78.0;nan;nan;9999.0;2000.0;99.21;0.0;0.16;nan;nan;nan;-11.0;-13.5;nan;nan;nan;129.0;1.1
2024-01-12 21:00:00;-13.2;nan;83.0;nan;nan;9999.0;2100.0;99.13;0.0;0.16;nan;nan;nan;-12.3;-14.4;nan;nan;nan;186.0;4.0
2024-01-12 22:00:00;-12.1;nan;76.0;nan;nan;9999.0;2200.0;99.19;0.0;0.15;nan;nan;nan;-11.6;-12.8;nan;nan;nan;157.0;1.7
2024-01-12 23:00:00;-13.3;nan;84.0;nan;nan;9999.0;2300.0;99.01;0.0;0.14;nan;nan;nan;-12.7;-13.9;nan;nan;nan;179.0;2.7
2024-01-13 00:00:00;-11.6;nan;76.0;nan;nan;9999.0;0.0;98.9;0.0;0.14;nan;nan;nan;-10.7;-12.7;nan;nan;nan;100.0;3.8
2024-01-13 01:00:00;-10.5;nan;72.0;nan;nan;9999.0;100.0;98.92;0.0;0.14;nan;nan;nan;-9.6;-11.7;nan;nan;nan;160.0;4.8
2024-01-13 02:00:00;-10.0;nan;70.0;nan;nan;9999.0;200.0;98.77;0.0;0.13;nan;nan;nan;-9.3;-10.8;nan;nan;nan;141.0;11.2
2024-01-13 03:00:00;-8.8;nan;69.0;nan;nan;9999.0;300.0;98.71;0.0;0.14;nan;nan;nan;-8.6;-9.4;nan;nan;nan;129.0;8.4
2024-01-13 04:00:00;-8.0;nan;66.0;nan;nan;9999.0;400.0;98.59;0.0;0.14;nan;nan;nan;-7.6;-8.7;nan;nan;nan;136.0;11.8
2024-01-13 05:00:00;-7.7;nan;92.0;nan;nan;9999.0;500.0;98.3;1.0;0.14;nan;nan;nan;-7.2;-8.1;nan;nan;nan;132.0;15.7
2024-01-13 06:00:00;-7.6;nan;89.0;nan;nan;9999.0;600.0;98.07;1.0;0.13;nan;nan;nan;-7.4;-7.9;nan;nan;nan;132.0;18.3
2024-01-13 07:00:00;-5.7;nan;82.0;nan;nan;9999.0;700.0;97.74;0.2;0.13;nan;nan;nan;-4.4;-7.6;nan;nan;nan;132.0;32.8
2024-01-13 08:00:00;-4.4;nan;79.0;nan;nan;9999.0;800.0;97.47;0.0;0.13;nan;nan;nan;-4.2;-4.6;nan;nan;nan;116.0;30.5
2024-01-13 09:00:00;-4.1;nan;73.0;nan;nan;9999.0;900.0;97.29;0.0;0.13;nan;nan;nan;-3.6;-4.6;nan;nan;nan;121.0;29.8
2024-01-13 10:00:00;-3.7;nan;80.0;nan;nan;9999.0;1000.0;97.12;0.0;0.13;nan;nan;nan;-3.5;-4.2;nan;nan;nan;127.0;30.6
2024-01-13 11:00:00;-4.3;nan;76.0;nan;nan;9999.0;1100.0;96.83;0.2;0.12;nan;nan;nan;-3.9;-4.6;nan;nan;nan;122.0;29.7
2024-01-13 12:00:00;-3.4;nan;76.0;nan;nan;9999.0;1200.0;96.6;0.0;0.11;nan;nan;nan;-3.0;-3.9;nan;nan;nan;118.0;27.3
2024-01-13 13:00:00;-2.9;nan;79.0;nan;nan;9999.0;1300.0;96.37;0.0;0.11;nan;nan;nan;-2.7;-3.0;nan;nan;nan;100.0;17.0
2024-01-13 14:00:00;-2.8;nan;82.0;nan;nan;9999.0;1400.0;96.17;0.0;0.12;nan;nan;nan;-2.7;-2.9;nan;nan;nan;115.0;22.0
2024-01-13 15:00:00;-2.9;nan;85.0;nan;nan;9999.0;1500.0;96.0;0.0;0.12;nan;nan;nan;-2.8;-2.9;nan;nan;nan;119.0;27.6
2024-01-13 16:00:00;-3.0;nan;93.0;nan;nan;9999.0;1600.0;95.85;0.3;0.12;nan;nan;nan;-2.8;-3.1;nan;nan;nan;121.0;9.6
2024-01-13 17:00:00;-2.8;nan;90.0;nan;nan;9999.0;1700.0;95.84;1.6;0.12;nan;nan;nan;-2.6;-3.0;nan;nan;nan;349.0;2.7
2024-01-13 18:00:00;-3.2;nan;96.0;nan;nan;9999.0;1800.0;95.87;2.3;0.12;nan;nan;nan;-2.7;-3.9;nan;nan;nan;341.0;8.2
2024-01-13 19:00:00;-3.8;nan;94.0;nan;nan;9999.0;1900.0;95.94;0.3;0.12;nan;nan;nan;-3.8;-3.9;nan;nan;nan;264.0;3.4
2024-01-13 20:00:00;-3.8;nan;97.0;nan;nan;9999.0;2000.0;96.0;0.6;0.13;nan;nan;nan;-3.8;-3.9;nan;nan;nan;137.0;4.2
2024-01-13 21:00:00;-2.5;nan;90.0;nan;nan;9999.0;2100.0;96.07;0.2;0.14;nan;nan;nan;-0.8;-3.8;nan;nan;nan;254.0;3.9
2024-01-13 22:00:00;-0.5;nan;81.0;nan;nan;9999.0;2200.0;96.14;0.0;0.14;nan;nan;nan;-0.4;-0.8;nan;nan;nan;262.0;6.8
2024-01-13 23:00:00;-0.5;nan;78.0;nan;nan;9999.0;2300.0;96.2;0.0;0.14;nan;nan;nan;-0.4;-0.6;nan;nan;nan;231.0;3.5
2024-01-14 00:00:00;-0.5;nan;80.0;nan;nan;9999.0;0.0;96.27;0.0;0.14;nan;nan;nan;-0.4;-0.7;nan;nan;nan;196.0;5.0
